visit_id,member_id,cinema_id,film_id,visit_date
12770,1822,19,33,2024-12-26
12771,1838,18,4,2023-12-18
12772,1520,1,49,2025-03-04
12773,1685,17,43,2024-01-14
12774,540,12,6,2024-02-19
12775,566,10,14,2025-01-16
12776,1443,8,49,2024-07-30
12777,1744,16,6,2024-04-19
12778,1727,11,23,2024-11-23
12779,1489,6,7,2024-04-27
12780,662,14,25,2023-11-14
12781,1577,7,37,2024-08-11
12782,1342,2,40,2024-08-02
12783,415,16,48,2024-05-11
12784,1192,19,45,2023-08-20
12785,186,16,23,2023-10-18
12786,1609,4,28,2025-03-15
12787,649,18,27,2025-07-06
12788,1441,9,31,2025-04-13
12789,232,17,23,2024-02-18
12790,1419,2,11,2025-03-26
12791,804,12,34,2024-08-03
12792,289,9,16,2024-02-07
12793,1884,16,24,2024-02-17
12794,1224,6,22,2024-12-10
12795,251,6,8,2024-05-26
12796,868,17,45,2025-06-28
12797,1296,15,28,2023-09-10
12798,1938,3,10,2024-07-14
12799,1404,4,34,2024-03-07
12800,700,1,6,2025-04-09
12801,537,13,31,2024-11-17
12802,1409,17,11,2025-01-22
12803,1868,17,32,2023-12-12
12804,309,14,40,2024-01-18
12805,336,4,6,2024-09-25
12806,1665,13,31,2025-01-14
12807,1143,8,45,2024-02-18
12808,887,14,37,2025-02-09
12809,1261,7,35,2024-09-06
12810,957,7,49,2023-10-11
12811,666,19,13,2024-02-09
12812,405,17,16,2025-06-08
12813,289,9,47,2023-10-04
12814,249,13,29,2025-05-15
12815,992,6,19,2024-04-08
12816,238,13,43,2024-04-02
12817,1880,20,30,2024-05-16
12818,415,11,44,2023-09-19
12819,28,5,8,2023-07-26
12820,1433,20,23,2024-06-11
12821,86,4,4,2023-11-08
12822,1896,1,43,2024-03-28
12823,1313,18,30,2025-06-15
12824,231,7,6,2024-10-02
12825,496,2,31,2023-11-14
12826,1480,10,45,2025-02-24
12827,687,11,43,2023-12-07
12828,1600,13,43,2025-02-28
12829,142,5,38,2023-08-24
12830,1424,12,31,2023-11-06
12831,1267,2,5,2024-04-02
12832,1211,13,4,2024-05-21
12833,584,5,13,2025-03-24
12834,797,1,15,2025-01-14
12835,1712,17,7,2025-06-20
12836,37,9,2,2024-11-08
12837,905,13,31,2025-05-05
12838,1979,17,47,2024-12-20
12839,275,20,45,2024-06-10
12840,10,2,50,2025-05-23
12841,1180,2,31,2025-01-08
12842,1706,20,15,2025-06-01
12843,722,3,22,2025-06-05
12844,1427,16,25,2025-04-15
12845,960,16,30,2024-02-23
12846,1103,9,48,2024-10-23
12847,211,14,25,2023-08-18
12848,1292,19,39,2025-01-09
12849,1181,3,9,2024-12-05
12850,396,3,27,2024-05-10
12851,157,17,3,2023-12-03
12852,1536,1,16,2025-03-17
12853,1657,12,11,2023-07-12
12854,1004,14,36,2024-12-28
12855,1156,19,15,2024-03-13
12856,483,3,12,2024-11-20
12857,1820,7,4,2024-09-17
12858,1963,6,29,2025-01-06
12859,617,1,42,2024-11-23
12860,709,11,46,2023-11-23
12861,1727,11,9,2025-06-07
12862,1662,15,2,2023-11-06
12863,955,7,42,2024-04-12
12864,1859,4,5,2025-02-25
12865,755,8,34,2025-06-15
12866,622,12,28,2025-05-31
12867,1946,7,8,2023-10-02
12868,61,1,39,2025-01-12
12869,413,15,16,2024-05-17
12870,439,14,44,2023-11-18
12871,1939,17,38,2025-01-02
12872,186,10,24,2024-10-01
12873,684,11,41,2025-06-19
12874,651,15,15,2025-06-01
12875,1745,12,14,2024-06-23
12876,1565,7,20,2024-08-25
12877,932,5,20,2024-08-05
12878,1680,17,14,2025-01-05
12879,1574,4,33,2024-12-26
12880,856,11,48,2024-12-05
12881,603,18,25,2023-08-24
12882,641,13,13,2024-10-28
12883,888,2,46,2025-06-21
12884,1421,1,10,2024-12-20
12885,1804,18,24,2025-02-10
12886,1077,3,27,2023-09-11
12887,1617,19,41,2025-03-15
12888,802,11,45,2025-03-26
12889,1875,18,43,2024-05-17
12890,540,3,20,2023-10-24
12891,1378,3,34,2024-01-10
12892,965,6,11,2023-07-09
12893,1451,18,9,2025-02-28
12894,1322,13,19,2024-06-24
12895,662,13,18,2025-06-29
12896,359,6,1,2025-06-24
12897,951,3,14,2024-07-12
12898,231,12,29,2024-08-01
12899,925,8,4,2024-12-30
12900,286,8,44,2023-07-15
12901,1087,18,27,2024-08-12
12902,1913,19,5,2024-01-22
12903,1111,9,47,2024-08-23
12904,707,17,29,2023-07-25
12905,1266,1,10,2023-07-26
12906,163,12,35,2023-10-14
12907,852,4,27,2025-02-09
12908,1790,2,36,2023-11-06
12909,699,19,10,2024-08-15
12910,895,13,49,2025-02-13
12911,666,15,46,2023-09-22
12912,102,14,37,2024-03-02
12913,1068,10,33,2025-01-01
12914,736,7,29,2024-08-24
12915,493,6,2,2024-12-21
12916,1720,5,17,2024-04-13
12917,1730,17,42,2024-10-26
12918,1379,3,23,2024-03-17
12919,1751,7,47,2025-07-02
12920,1879,12,7,2023-07-16
12921,50,17,1,2023-12-08
12922,1188,5,41,2024-11-14
12923,1359,4,42,2025-03-24
12924,1734,1,2,2024-03-12
12925,88,12,25,2024-05-18
12926,1366,20,36,2023-10-22
12927,1433,16,14,2024-11-11
12928,202,14,47,2024-01-29
12929,120,9,45,2024-11-13
12930,360,4,11,2024-09-18
12931,375,11,1,2023-09-08
12932,1210,13,30,2024-12-23
12933,1099,19,32,2023-09-25
12934,930,6,44,2025-04-15
12935,137,10,29,2024-07-05
12936,434,9,20,2023-11-08
12937,1987,1,25,2024-01-09
12938,1613,6,23,2023-11-27
12939,176,17,12,2024-02-01
12940,904,3,32,2023-12-12
12941,1648,8,1,2024-02-17
12942,324,16,3,2024-07-07
12943,218,13,6,2023-07-23
12944,287,3,13,2024-10-09
12945,1321,8,10,2024-01-01
12946,1280,5,18,2023-08-16
12947,1240,20,11,2023-08-17
12948,1571,16,31,2024-08-15
12949,136,15,26,2025-06-28
12950,1752,10,28,2023-09-30
12951,118,14,43,2024-10-07
12952,738,8,9,2023-12-01
12953,1858,17,43,2025-03-27
12954,722,19,23,2024-09-22
12955,671,10,22,2024-05-07
12956,1176,5,31,2024-07-22
12957,442,1,3,2024-06-02
12958,264,12,36,2024-06-26
12959,805,4,43,2024-08-14
12960,684,12,6,2023-11-02
12961,913,15,41,2024-05-04
12962,1042,19,26,2023-09-19
12963,1294,19,16,2025-05-10
12964,429,18,33,2023-10-19
12965,1038,17,41,2025-02-03
12966,882,4,14,2024-08-25
12967,761,11,39,2024-02-05
12968,1632,6,30,2025-04-26
12969,1215,14,1,2025-04-28
12970,1365,10,11,2025-02-10
12971,967,3,48,2024-11-18
12972,424,7,50,2023-11-19
12973,1845,20,24,2024-03-02
12974,1689,8,29,2023-10-07
12975,1115,14,22,2024-07-15
12976,1126,8,3,2025-06-27
12977,713,6,9,2024-02-13
12978,1633,20,2,2025-03-18
12979,1487,2,50,2024-06-09
12980,1666,16,1,2024-03-01
12981,1876,5,8,2025-03-03
12982,1931,9,4,2023-09-20
12983,852,7,44,2024-01-04
12984,1217,2,21,2023-09-07
12985,1103,14,38,2024-07-07
12986,776,8,50,2025-04-24
12987,1441,20,36,2024-01-08
12988,101,12,6,2025-04-29
12989,1009,11,43,2024-06-26
12990,1046,19,47,2024-03-26
12991,1941,16,16,2024-02-28
12992,1586,7,15,2024-01-27
12993,346,10,25,2024-04-06
12994,1010,7,44,2024-01-13
12995,738,19,18,2024-04-20
12996,660,10,40,2024-06-15
12997,1243,1,32,2023-11-17
12998,709,20,1,2025-04-13
12999,1237,3,14,2025-01-19
13000,1094,14,36,2023-11-17
13001,1218,15,27,2024-09-20
13002,271,15,22,2023-08-06
13003,1148,14,13,2024-05-23
13004,620,19,6,2024-05-06
13005,380,20,42,2025-02-02
13006,36,6,37,2024-01-03
13007,1776,17,28,2025-05-13
13008,1625,2,36,2024-03-02
13009,475,3,28,2023-08-14
13010,1116,5,15,2024-01-12
13011,1449,14,27,2024-06-22
13012,133,19,25,2025-02-14
13013,1894,6,48,2024-08-04
13014,1998,3,17,2023-12-09
13015,845,5,35,2024-05-28
13016,589,19,22,2024-04-14
13017,436,17,31,2024-01-22
13018,948,2,2,2024-03-17
13019,1049,14,28,2024-05-27
13020,69,14,47,2023-11-25
13021,1822,17,1,2025-05-13
13022,588,10,22,2024-04-02
13023,960,13,43,2024-08-29
13024,798,20,18,2025-04-22
13025,231,12,5,2025-02-03
13026,38,17,5,2023-09-02
13027,1601,14,41,2024-11-18
13028,189,17,4,2024-05-25
13029,555,4,12,2024-11-28
13030,1098,7,41,2024-01-25
13031,514,20,45,2023-09-10
13032,1129,15,41,2023-09-06
13033,1867,18,3,2024-06-21
13034,1710,7,33,2024-03-31
13035,888,9,23,2024-02-08
13036,1696,3,10,2024-06-15
13037,381,5,37,2023-12-13
13038,1645,18,49,2024-10-25
13039,266,3,35,2024-11-15
13040,249,12,34,2023-11-19
13041,1738,3,48,2023-11-10
13042,146,9,9,2024-07-28
13043,1577,15,2,2024-05-06
13044,701,13,42,2024-12-29
13045,1885,18,32,2023-12-07
13046,415,19,29,2024-06-26
13047,1187,5,31,2024-09-09
13048,584,9,40,2023-12-23
13049,1583,2,3,2024-07-09
13050,1480,14,10,2023-07-18
13051,1538,5,31,2024-07-08
13052,1936,13,47,2025-01-28
13053,403,14,37,2024-03-07
13054,9,11,35,2024-02-26
13055,613,3,38,2023-11-25
13056,84,7,9,2024-12-22
13057,1926,1,21,2023-09-08
13058,1801,6,21,2025-03-08
13059,742,19,23,2024-01-13
13060,1088,20,12,2024-11-11
13061,113,1,18,2023-11-03
13062,1861,12,27,2024-08-12
13063,620,20,43,2024-08-21
13064,778,20,2,2024-01-26
13065,414,11,31,2025-02-27
13066,769,2,29,2025-03-31
13067,681,9,1,2025-03-03
13068,371,17,38,2024-12-22
13069,752,13,2,2025-06-13
13070,178,4,32,2024-09-10
13071,1155,14,43,2025-06-10
13072,1060,12,38,2023-09-17
13073,1893,2,14,2025-03-01
13074,1824,14,16,2023-11-05
13075,1476,2,50,2023-10-05
13076,324,18,28,2025-02-24
13077,1024,14,45,2025-01-27
13078,284,15,44,2023-10-28
13079,544,17,2,2025-06-29
13080,1979,5,25,2024-03-05
13081,1394,8,32,2023-12-30
13082,1985,11,37,2024-09-15
13083,268,16,21,2024-07-04
13084,1604,14,15,2025-05-10
13085,66,12,2,2024-11-28
13086,1781,9,9,2024-03-20
13087,1839,15,19,2024-07-01
13088,1509,18,40,2024-10-17
13089,280,19,12,2024-09-30
13090,471,4,43,2024-08-22
13091,628,8,7,2025-04-26
13092,1583,20,6,2025-02-25
13093,458,20,17,2024-10-16
13094,1687,20,47,2023-10-29
13095,1606,4,22,2024-07-21
13096,575,15,40,2025-04-10
13097,662,8,10,2024-10-17
13098,653,2,48,2025-01-09
13099,1538,2,44,2024-11-04
13100,1302,2,30,2025-02-03
13101,1325,1,6,2023-07-31
13102,1396,2,31,2024-01-29
13103,1957,13,3,2024-08-08
13104,376,20,1,2024-05-23
13105,1255,6,20,2025-04-21
13106,1473,10,11,2024-06-02
13107,705,20,23,2024-05-17
13108,1048,7,21,2025-03-22
13109,1912,18,49,2025-06-22
13110,849,9,34,2024-02-11
13111,1628,5,34,2024-03-24
13112,200,15,36,2023-07-20
13113,1189,1,33,2025-04-29
13114,1383,10,50,2025-04-20
13115,1376,11,12,2023-11-10
13116,1508,18,14,2024-08-21
13117,396,18,35,2024-07-31
13118,1837,19,36,2023-08-02
13119,1897,3,24,2024-06-03
13120,1222,1,37,2023-07-24
13121,1725,15,47,2025-01-28
13122,1424,9,29,2023-12-22
13123,292,3,23,2023-11-20
13124,1901,14,46,2023-08-16
13125,1782,2,47,2024-04-16
13126,1695,2,29,2024-12-06
13127,75,11,3,2023-09-28
13128,1983,16,40,2024-06-24
13129,1509,4,49,2024-08-15
13130,856,15,32,2024-11-11
13131,1027,4,30,2024-02-14
13132,1389,19,7,2024-05-31
13133,1855,3,26,2024-06-10
13134,1152,6,6,2023-10-06
13135,140,6,29,2024-01-22
13136,809,13,42,2023-11-30
13137,728,6,9,2023-12-04
13138,1560,10,21,2024-01-25
13139,1055,8,37,2023-10-25
13140,1025,8,4,2024-07-01
13141,401,18,16,2024-12-22
13142,1778,13,24,2024-07-18
13143,217,9,29,2024-05-09
13144,1398,4,36,2024-12-28
13145,1421,17,11,2023-12-23
13146,880,14,11,2023-08-23
13147,750,2,41,2024-10-20
13148,1775,16,27,2024-04-01
13149,1032,6,42,2024-06-17
13150,14,16,48,2024-07-15
13151,1853,9,4,2024-07-06
13152,186,20,1,2025-03-18
13153,1370,14,8,2025-03-06
13154,1983,15,38,2024-06-17
13155,673,12,43,2024-04-17
13156,782,8,46,2025-06-22
13157,1867,10,2,2024-02-24
13158,42,1,14,2025-04-28
13159,342,4,8,2023-10-24
13160,1454,8,12,2023-08-22
13161,1151,5,5,2024-04-05
13162,1131,2,9,2023-12-24
13163,4,1,41,2025-04-24
13164,1870,12,31,2023-10-13
13165,1194,3,41,2023-12-03
13166,1068,16,8,2024-10-12
13167,783,3,38,2024-12-06
13168,100,15,50,2023-08-28
13169,543,12,30,2024-08-02
13170,315,2,1,2024-08-29
13171,1143,20,25,2024-01-21
13172,1907,9,26,2024-04-09
13173,549,18,1,2025-02-02
13174,1512,11,46,2024-01-17
13175,147,20,4,2023-10-25
13176,831,4,3,2025-01-27
13177,1574,2,8,2023-11-03
13178,674,15,11,2024-04-25
13179,349,20,12,2023-11-30
13180,513,20,23,2023-12-26
13181,1539,3,3,2024-04-11
13182,1392,15,31,2024-01-16
13183,8,13,25,2024-06-12
13184,390,8,26,2023-11-28
13185,851,8,48,2024-09-29
13186,28,20,25,2024-05-20
13187,899,7,24,2024-04-21
13188,1152,19,50,2025-04-15
13189,416,9,50,2024-10-25
13190,343,14,40,2025-02-06
13191,1797,4,9,2024-03-08
13192,1018,4,3,2024-11-29
13193,1617,18,1,2023-11-05
13194,545,14,20,2024-07-24
13195,1784,17,31,2024-12-09
13196,1653,17,9,2025-07-03
13197,952,12,36,2024-10-10
13198,957,16,9,2024-03-31
13199,535,10,34,2024-11-20
13200,1412,17,13,2023-08-03
13201,1691,14,32,2023-11-10
13202,1815,20,40,2024-07-23
13203,179,13,12,2024-05-30
13204,1474,18,38,2025-01-21
13205,1328,15,11,2023-09-07
13206,326,1,28,2024-01-22
13207,1900,17,48,2023-08-27
13208,613,5,36,2024-10-24
13209,405,8,22,2025-07-05
13210,530,1,10,2023-09-01
13211,1477,11,38,2024-04-29
13212,261,7,47,2024-07-10
13213,325,20,28,2024-11-17
13214,1409,5,18,2024-01-08
13215,110,18,6,2024-10-13
13216,384,14,42,2023-10-26
13217,799,16,3,2025-01-17
13218,1585,1,12,2024-05-15
13219,93,15,21,2024-08-26
13220,224,5,41,2023-09-24
13221,507,11,48,2024-04-06
13222,1786,20,11,2024-01-21
13223,1627,4,16,2024-02-10
13224,1263,4,9,2023-10-01
13225,1367,19,5,2024-05-07
13226,1549,1,9,2024-07-21
13227,387,10,10,2024-07-03
13228,978,7,19,2025-02-04
13229,1539,3,15,2023-09-08
13230,607,8,19,2024-08-10
13231,485,7,49,2024-12-14
13232,1437,7,22,2024-05-05
13233,1539,6,1,2024-09-22
13234,633,20,28,2023-08-13
13235,555,7,42,2024-08-21
13236,77,8,6,2025-07-06
13237,415,19,39,2024-06-06
13238,566,19,13,2023-08-09
13239,1808,15,33,2025-03-09
13240,1841,15,34,2024-08-18
13241,330,19,30,2023-11-06
13242,693,5,28,2024-03-09
13243,148,5,48,2025-02-15
13244,1097,16,34,2024-01-18
13245,1860,12,43,2025-03-11
13246,539,16,35,2023-10-18
13247,223,7,31,2023-11-06
13248,961,12,44,2024-03-18
13249,599,6,16,2024-12-20
13250,89,1,41,2024-08-26
13251,1903,15,4,2024-03-06
13252,693,19,16,2023-11-23
13253,519,13,24,2023-09-10
13254,1754,5,3,2024-11-07
13255,325,5,48,2024-09-28
13256,754,10,43,2024-10-03
13257,944,4,19,2024-03-15
13258,1876,16,11,2025-06-11
13259,1205,5,14,2023-09-08
13260,1281,6,10,2024-07-28
13261,612,12,38,2025-07-04
13262,1639,9,45,2024-09-06
13263,1729,2,50,2023-12-21
13264,681,16,22,2024-04-15
13265,1167,12,42,2024-07-13
13266,1485,7,15,2024-03-09
13267,1704,14,22,2024-04-02
13268,176,14,45,2024-10-16
13269,1634,15,3,2025-02-23
13270,1026,18,24,2025-04-11
13271,759,19,12,2024-06-24
13272,293,12,9,2024-07-13
13273,1784,9,9,2024-05-15
13274,105,5,11,2024-05-21
13275,767,6,6,2024-03-12
13276,1744,19,17,2024-01-19
13277,916,19,8,2024-10-08
13278,454,15,4,2025-05-08
13279,1469,9,50,2024-03-04
13280,281,2,5,2025-05-28
13281,201,19,35,2024-07-21
13282,1452,11,43,2025-07-06
13283,1402,14,49,2024-01-27
13284,722,8,28,2024-02-14
13285,359,20,7,2024-05-31
13286,1454,18,4,2024-10-12
13287,1894,7,21,2024-12-31
13288,1651,6,42,2024-05-28
13289,652,12,26,2024-08-11
13290,1476,17,15,2025-02-04
13291,771,6,44,2024-12-19
13292,1934,5,23,2023-12-30
13293,1019,20,7,2024-08-17
13294,526,17,50,2024-01-17
13295,1634,16,34,2024-08-12
13296,711,14,42,2024-09-04
13297,1045,20,3,2025-03-21
13298,823,19,4,2023-07-23
13299,1207,3,11,2023-08-10
13300,827,19,44,2024-05-24
13301,342,17,43,2024-04-12
13302,57,15,25,2023-07-25
13303,934,20,26,2024-07-05
13304,1264,11,17,2025-04-12
13305,459,3,23,2025-06-02
13306,1684,11,13,2023-08-11
13307,1252,4,24,2023-09-12
13308,335,15,1,2024-08-10
13309,1478,2,9,2023-10-25
13310,319,3,8,2023-08-28
13311,1573,10,28,2025-03-12
13312,1718,13,20,2025-06-04
13313,681,16,3,2024-11-12
13314,1054,11,40,2024-12-06
13315,1135,10,44,2025-01-02
13316,577,19,37,2024-07-08
13317,1260,6,8,2024-12-03
13318,925,1,24,2024-03-26
13319,1019,2,39,2024-12-10
13320,1305,17,18,2024-06-05
13321,888,19,19,2024-05-04
13322,1516,10,13,2025-01-29
13323,1424,11,14,2023-09-24
13324,158,13,29,2025-01-08
13325,1079,15,12,2024-03-06
13326,1703,19,27,2024-05-18
13327,1555,10,7,2025-05-24
13328,1088,10,36,2024-12-10
13329,843,5,46,2025-02-22
13330,1416,13,8,2023-08-20
13331,605,9,25,2023-07-29
13332,763,5,1,2024-12-21
13333,914,18,12,2024-10-30
13334,576,18,46,2025-02-18
13335,1879,7,33,2025-03-03
13336,349,11,29,2023-08-11
13337,1567,16,24,2023-11-30
13338,1801,5,7,2025-01-25
13339,925,15,17,2023-12-05
13340,487,10,22,2024-07-05
13341,521,8,40,2023-08-21
13342,1703,11,37,2025-04-24
13343,547,15,29,2025-03-21
13344,1397,17,19,2023-12-01
13345,685,6,49,2023-09-16
13346,979,4,43,2025-03-04
13347,1958,7,45,2025-05-16
13348,177,16,46,2024-04-01
13349,791,8,36,2024-02-20
13350,132,10,5,2024-06-30
13351,1827,13,8,2025-01-16
13352,1103,13,44,2024-07-10
13353,131,10,10,2023-10-15
13354,1197,14,45,2025-01-05
13355,1204,18,19,2023-09-10
13356,1780,14,25,2024-04-15
13357,1919,14,40,2024-06-30
13358,938,4,13,2024-03-01
13359,32,5,40,2025-06-22
13360,1212,9,1,2024-10-21
13361,1564,18,1,2024-10-01
13362,1323,2,4,2025-04-18
13363,115,3,36,2024-05-03
13364,427,10,26,2024-03-31
13365,897,12,25,2025-02-19
13366,456,11,39,2024-10-02
13367,117,1,11,2024-11-08
13368,1464,20,38,2024-05-15
13369,144,4,7,2024-11-11
13370,1600,12,37,2025-03-25
13371,72,15,35,2024-01-06
13372,1986,13,40,2025-05-05
13373,357,20,42,2025-06-23
13374,96,10,19,2023-11-01
13375,1696,10,26,2024-02-25
13376,1017,14,14,2024-07-18
13377,277,16,45,2024-09-03
13378,1191,16,43,2024-03-27
13379,505,13,44,2023-07-31
13380,1692,20,14,2023-08-29
13381,626,14,35,2024-10-19
13382,1038,13,21,2024-04-29
13383,1983,18,23,2024-06-04
13384,320,9,50,2023-09-27
13385,537,4,17,2024-09-17
13386,689,20,17,2024-01-24
13387,1486,3,18,2024-02-25
13388,589,17,10,2023-11-05
13389,1286,2,34,2023-07-23
13390,1158,5,38,2024-03-15
13391,574,20,17,2025-03-12
13392,343,13,18,2025-07-05
13393,1918,2,14,2024-05-27
13394,1920,4,29,2024-02-25
13395,20,8,34,2023-08-16
13396,1738,13,14,2024-12-10
13397,1373,20,10,2024-09-19
13398,1428,6,18,2025-02-10
13399,414,13,28,2023-08-03
13400,454,5,13,2023-12-06
13401,1777,1,35,2024-01-23
13402,1239,15,48,2025-01-24
13403,82,8,50,2024-11-08
13404,984,10,10,2025-01-26
13405,1700,12,17,2024-03-02
13406,35,1,19,2025-01-23
13407,1157,5,42,2024-07-31
13408,1193,12,10,2024-02-27
13409,1862,2,33,2025-04-17
13410,70,8,26,2024-08-12
13411,1217,1,1,2025-02-20
13412,610,4,35,2025-04-15
13413,532,4,5,2024-11-17
13414,384,13,43,2023-11-16
13415,141,5,38,2024-11-05
13416,1200,10,15,2023-11-30
13417,1505,3,48,2025-02-25
13418,281,13,7,2023-09-03
13419,1136,10,20,2025-04-28
13420,716,14,28,2025-01-24
13421,436,1,3,2025-02-27
13422,1297,13,20,2023-10-24
13423,601,6,49,2024-03-31
13424,1763,3,23,2024-12-28
13425,1277,12,27,2024-07-04
13426,706,12,5,2025-04-13
13427,1113,6,16,2025-05-15
13428,1871,17,21,2024-05-31
13429,67,4,32,2024-09-13
13430,723,6,28,2024-05-29
13431,1617,20,5,2024-01-23
13432,752,16,38,2025-03-29
13433,589,10,14,2025-01-28
13434,1611,14,13,2024-07-14
13435,155,2,33,2023-07-21
13436,1917,2,44,2024-04-24
13437,505,2,43,2025-05-21
13438,1999,15,26,2024-02-03
13439,829,12,43,2024-08-30
13440,35,11,35,2025-03-18
13441,1359,6,1,2025-04-25
13442,1536,7,25,2023-10-02
13443,241,6,43,2024-12-26
13444,128,14,30,2024-05-24
13445,1427,17,23,2025-01-27
13446,1326,8,23,2024-10-31
13447,1498,5,47,2025-06-20
13448,702,8,8,2024-11-13
13449,1256,18,16,2025-03-11
13450,1352,14,29,2023-09-30
13451,304,13,19,2024-04-17
13452,843,1,28,2023-07-22
13453,1266,6,12,2024-01-20
13454,1258,5,49,2024-07-18
13455,1134,13,39,2024-06-20
13456,638,13,39,2024-08-15
13457,489,18,49,2025-06-30
13458,846,1,35,2024-02-13
13459,1952,7,29,2024-06-05
13460,1600,20,37,2025-06-22
13461,268,1,24,2024-05-18
13462,214,5,45,2025-04-27
13463,307,9,9,2024-06-06
13464,814,19,48,2023-12-15
13465,176,20,49,2023-10-18
13466,497,13,2,2024-04-21
13467,753,12,44,2024-06-24
13468,142,4,26,2025-02-28
13469,1865,5,27,2024-02-19
13470,1046,8,46,2023-10-28
13471,814,14,27,2025-02-11
13472,1455,6,19,2023-10-01
13473,1511,7,33,2024-01-20
13474,903,14,34,2023-09-10
13475,1485,19,18,2025-02-04
13476,354,13,19,2024-09-27
13477,187,2,38,2024-07-13
13478,161,4,49,2025-06-13
13479,20,3,12,2024-12-18
13480,863,9,17,2023-09-17
13481,655,10,27,2024-07-25
13482,1743,7,13,2025-03-14
13483,242,14,44,2025-02-06
13484,1753,17,13,2024-04-22
13485,981,6,26,2024-06-17
13486,1239,18,16,2024-12-30
13487,1411,16,16,2024-12-14
13488,1715,8,33,2023-12-19
13489,1618,14,10,2024-12-09
13490,613,20,9,2023-10-25
13491,1793,5,28,2024-12-09
13492,1295,14,38,2023-12-19
13493,478,6,21,2023-10-11
13494,1284,19,30,2024-04-14
13495,1667,18,46,2024-04-29
13496,167,19,7,2024-11-02
13497,569,1,24,2024-10-27
13498,1581,3,50,2024-01-29
13499,1778,15,23,2024-10-04
13500,1246,18,23,2024-08-02
13501,922,15,38,2023-07-10
13502,1667,6,35,2024-08-26
13503,1834,2,43,2024-04-11
13504,1044,3,2,2024-01-31
13505,170,19,46,2025-02-08
13506,1049,14,44,2024-04-12
13507,1209,4,33,2024-06-22
13508,650,12,33,2024-02-17
13509,1060,11,23,2024-08-07
13510,1074,18,41,2024-08-06
13511,1151,11,14,2024-06-12
13512,503,9,27,2025-04-22
13513,759,2,17,2024-06-27
13514,133,20,41,2024-02-13
13515,330,12,37,2024-10-20
13516,1773,11,13,2025-01-25
13517,1649,16,7,2024-05-09
13518,1252,4,9,2025-01-20
13519,1855,13,26,2024-05-19
13520,222,3,14,2023-11-27
13521,1652,16,46,2023-11-20
13522,595,14,18,2023-12-18
13523,1958,9,35,2025-01-12
13524,1503,3,31,2024-12-21
13525,929,17,40,2024-03-20
13526,1181,16,18,2024-03-12
13527,662,7,13,2025-03-24
13528,18,3,42,2025-02-26
13529,1387,15,22,2024-02-20
13530,412,18,14,2025-02-27
13531,683,20,41,2024-07-15
13532,1907,12,22,2024-09-24
13533,50,13,33,2023-09-28
13534,905,15,1,2023-10-01
13535,86,3,13,2024-04-25
13536,730,10,12,2024-03-24
13537,239,2,11,2024-02-04
13538,440,6,46,2025-05-17
13539,1642,9,38,2025-06-13
13540,1121,9,28,2024-11-09
13541,1550,11,50,2025-03-12
13542,828,3,40,2024-12-11
13543,422,15,24,2023-07-18
13544,192,12,35,2025-03-03
13545,624,5,42,2024-09-28
13546,56,2,31,2025-02-20
13547,906,2,49,2024-10-13
13548,960,16,50,2024-10-10
13549,1540,13,24,2024-01-30
13550,662,9,14,2024-04-24
13551,798,9,1,2025-04-10
13552,1689,18,38,2024-05-15
13553,928,7,45,2023-10-26
13554,60,6,31,2023-07-21
13555,1321,2,22,2024-02-14
13556,1215,18,6,2023-07-21
13557,330,2,47,2024-06-11
13558,1162,10,29,2023-09-29
13559,207,10,32,2024-04-23
13560,1029,4,22,2024-02-28
13561,1120,5,35,2025-02-17
13562,421,6,14,2024-09-14
13563,96,15,27,2024-04-07
13564,27,8,28,2025-03-29
13565,1407,8,16,2024-10-15
13566,526,18,9,2023-07-11
13567,1487,5,24,2024-04-28
13568,1633,7,47,2025-04-08
13569,1439,2,29,2024-07-23
13570,30,20,5,2023-09-04
13571,429,5,9,2025-03-28
13572,1400,13,50,2024-04-06
13573,1401,3,8,2023-07-18
13574,243,9,36,2024-11-18
13575,1664,5,28,2025-03-16
13576,436,15,17,2025-04-27
13577,182,17,46,2024-12-01
13578,1441,16,49,2025-06-14
13579,1718,13,9,2024-01-26
13580,1153,13,16,2023-08-16
13581,1384,3,27,2025-03-04
13582,1053,14,16,2024-05-19
13583,1575,5,6,2025-06-03
13584,1567,15,30,2025-05-02
13585,803,19,23,2025-05-22
13586,309,2,33,2024-03-21
13587,1184,14,11,2024-11-11
13588,451,14,40,2025-03-14
13589,1863,10,2,2024-05-17
13590,131,10,36,2024-02-01
13591,864,1,29,2024-04-01
13592,207,18,25,2025-04-21
13593,1211,3,27,2025-02-16
13594,1758,6,25,2023-11-04
13595,1145,5,31,2025-01-26
13596,180,18,5,2024-09-14
13597,1466,8,34,2024-02-18
13598,1030,13,40,2025-01-11
13599,554,1,11,2024-09-21
13600,592,10,38,2023-10-16
13601,273,12,26,2024-10-02
13602,1866,8,30,2023-09-19
13603,271,17,15,2024-10-07
13604,373,8,19,2024-11-09
13605,131,9,10,2024-05-09
13606,1627,3,37,2024-12-20
13607,1991,9,13,2024-02-03
13608,1745,9,17,2024-11-21
13609,1436,2,46,2025-01-18
13610,1189,6,22,2024-08-25
13611,1886,9,6,2024-07-25
13612,1733,7,1,2025-03-04
13613,1462,13,47,2024-09-05
13614,854,19,41,2024-11-17
13615,1577,5,16,2025-03-12
